State,County,Area,District,Latitude,Longitude,AveDbh8,ACONIF,HypoOcea,LobaOreg,LobaPulm,LobaScro,NephBell,NephHelv,NephResu,PeltColl,PseuAnom,PseuAnth,PseuCroc,SticFuli,SticLimb,PercentSlope,TransAspect,Elevation,PlotNum,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tday1,tday2,tday3,tday4,tday5,tday6,tday7,tday8,tday9,tday10,tday11,tday12,tave1,tave2,tave3,tave4,tave5,tave6,tave7,tave8,tave9,tave10,tave11,tave12,relh1,relh2,relh3,relh4,relh5,relh6,relh7,relh8,relh9,relh10,relh11,relh12,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12,etpj1,etpj2,etpj3,etpj4,etpj5,etpj6,etpj7,etpj8,etpj9,etpj10,etpj11,etpj12,vpsa1,vpsa2,vpsa3,vpsa4,vpsa5,vpsa6,vpsa7,vpsa8,vpsa9,vpsa10,vpsa11,vpsa12,vpam1,vpam2,vpam3,vpam4,vpam5,vpam6,vpam7,vpam8,vpam9,vpam10,vpam11,vpam12,mind1,mind2,mind3,mind4,mind5,mind6,mind7,mind8,mind9,mind10,mind11,mind12,sfmm1,sfmm2,sfmm3,sfmm4,sfmm5,sfmm6,sfmm7,sfmm8,sfmm9,sfmm10,sfmm11,sfmm12,DegDays
OREGON,Tillamo,Siuslaw N.F,Hebo,45.21051389,-123.7986528,28,120,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.007596123,1.1,1136052,8.26283,9.5498,11.04022,12.87135,15.66552,17.73856,20.5628,21.36272,19.84708,15.52439,10.27135,7.72283,1.367,1.677,2.39708,3.427,5.58011,7.67011,9.44428,9.68583,8.33428,5.57124,3.257,0.957,5.54439,6.45093,7.63291,9.15241,11.68856,13.77011,16.1828,16.76428,15.31011,11.607,7.50439,5.05439,4.81587,5.61439,6.72291,8.15397,10.62708,12.70856,15.00428,15.52428,14.09167,10.54856,6.76439,4.34397,74.3156,71.4958,69.3156,67.2303,66.0198,66.5802,64.219,62.9148,63.0156,66.4106,74.3156,74.7296,366.0092,311.8718,276.5573,207.9083,123.2678,95.472,38.6958,31.3303,95.8833,207.5698,402.1657,389.5435,2.844,6.697,13.697,24.541,37.739,48.689,53.541,43.583,28.386,13.533,4.697,2.647,905.159,963.856,1045.708,1159.51,1373.011,1574.011,1839.124,1908.272,1738.863,1365.856,1036.856,875.011,673.428,689.272,725.28,780.272,907.47,1048.272,1182.576,1201.731,1096.583,907.386,771.272,654.42,3571.914,2931.211,2340.977,1342.85,62.772,-505.947,-1272.817,-1037.78,107.267,1656.164,3880.757,3813.388,4542.677,8077.762,14255.587,21450.777,27328.248,30027.498,28957.889,23214.375,16282.573,9756.572,5409.693,3730.333,34972.879
OREGON,Yamhill,Siuslaw N.F,Hebo,45.21097778,-123.7289778,24.2,67.67984,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0.413175899,2.1,1136056,6.3927,7.50375,8.90438,11.02375,14.28681,16.55619,19.97862,20.77819,18.58619,13.90681,8.30375,5.9127,-0.06792,0.28575,1.05619,2.06619,4.43513,6.62557,8.83757,9.22757,7.72757,4.65924,1.91575,-0.39425,3.8427,4.6627,5.81375,7.49313,10.40619,12.64557,15.58862,16.22819,14.30924,10.26619,5.78681,3.42638,3.1627,3.89681,4.98313,6.54681,9.36575,11.59557,14.40862,15.00757,13.15924,9.28619,5.1127,2.76208,75.5508,73.1062,71.3411,68.3894,66.4,66.7,64.0368,63.1368,64.5465,68.0473,76.0589,75.857,412.7335,354.1503,306.0648,226.1635,126.4359,99.4727,36.5483,31.6527,100.0727,229.551,452.9641,450.276,5,8.473,15.062,24.106,38,47.062,55.062,48.535,33.535,17.535,7.106,4,803.513,851.451,922.557,1035.557,1261.513,1462.557,1770.494,1843.881,1629.986,1249.557,920.924,780.819,607.389,622.819,658.8,708.757,837.819,975.862,1134.757,1165.124,1052.694,851.23,700.819,592.757,3972.335,3304.251,2593.721,1538.468,86.359,-417.138,-1341.444,-1188.072,-5.336,1751.912,4316.474,4378.76,8381.852,12455.199,18647.455,25083.953,29827.469,31673.016,30913.535,26439.229,20470.332,14119.014,9356.389,7390.124,30292.133
OREGON,Yamhill,Siuslaw N.F,Hebo,45.21140278,-123.6593,35.5,70.72593,0,0,0,0,0,0,0,0,0,1,1,0,0,50,0.671010056,1.5,1136060,7.41476,8.70403,10.35132,12.40469,15.51461,17.75476,20.96923,21.75923,19.77476,15.05527,9.46366,6.84865,0.67151,1.01923,1.85923,2.93974,5.21099,7.38033,9.37267,9.62656,8.13428,5.1537,2.66151,0.29099,4.75813,5.67689,7.00366,8.67527,11.45586,13.66798,16.40033,16.98194,15.18923,11.15747,6.78637,4.26762,4.04813,4.86637,6.10527,7.67689,10.36747,12.56762,15.17209,15.69421,13.9582,10.10923,6.06652,3.5699,74.7161,71.911,69.6498,67.1161,65.344,65.6389,63.0176,61.8176,62.6337,66.4125,74.8404,75.2176,362.8346,310.6452,271.0375,201.8173,113.0488,88.815,32.0572,27.4557,87.77,200.0517,398.3976,395.2748,6.787,10.787,17.854,27.787,40.279,49.492,56.492,50.294,36.59,20.575,9.575,5.787,857.157,914.033,1001.71,1122.71,1352.695,1563.798,1864.695,1934.856,1725.747,1325.856,987.033,828.319,640.656,657.428,698.428,754.267,884.546,1027.531,1176.443,1196.817,1081.817,881.377,739.495,623.604,3417.936,2804.405,2156.899,1184.551,-118.169,-596.605,-1430.676,-1284.571,-220,1362.698,3696.731,3773.339,9592.149,13666.259,19602.916,25372.662,29324.758,30917.402,30218.924,26488.021,21204.996,15248.23,10576.669,8563.207,33604.578
OREGON,Clackam,Mt. Hood N.,Estacada,45.21046667,-122.19605,21.1,53.52376,0,1,1,0,0,0,0,0,0,0,0,0,0,40,0.062690144,1.8,1136144,5.78255,7.61071,10.44497,13.10088,16.83291,19.81681,23.81681,24.52868,21.32884,15.23071,8.28071,5.02442,-0.62558,-0.24538,1.25255,2.86274,5.39052,7.85255,10.13645,10.27848,8.17051,4.86852,1.77462,-0.97335,3.25458,4.51274,6.82666,9.06681,12.32474,15.10087,18.43052,18.91259,16.14274,11.14477,5.72056,2.66442,2.58239,3.68274,5.84884,7.98681,11.11661,13.83864,16.98052,17.40462,14.75458,10.05462,5.03259,2.02665,75.5766,71.041,67.5203,65.0203,62.5188,61.7985,58.4188,57.1996,59.0406,65.1207,75.6985,76.8222,247.5873,218.9096,194.769,175.33,123.5538,101.6152,41.439,28.5188,81.1777,150.4558,294.2244,266.2045,2.996,5.996,13.793,25.011,40.011,52.808,59.804,49.804,31.011,13.996,4.996,2,771.235,842.833,989.442,1152.274,1432.459,1715.899,2119.478,2184.685,1834.091,1324.665,916.833,739.223,583.204,599.426,668.239,750.036,895.833,1061.626,1238.833,1250.051,1084.442,863.446,694.223,568.426,2382.998,2021.208,1520.105,1002.958,-4.815,-568.102,-1439.548,-1258.75,-118.565,1070.682,2792.365,2600.045,5288.594,8993.821,15164.253,22251.656,27928.859,30469.545,29434.074,23861.92,17050.332,10602.677,6124.729,4403.609,33955.277
OREGON,Clackam,Mt. Hood N.,Estacada,45.20995556,-122.126375,30,81.61482,0,1,0,0,1,0,0,0,0,0,0,1,0,55,0.04322727,2.2,1136148,5.0811,6.83792,9.53155,12.14957,15.94047,19.02365,23.09575,23.83683,20.58575,14.52792,7.49683,4.37308,-1.23681,-0.86681,0.612,2.20001,4.74001,7.232,9.64626,9.85648,7.73637,4.41637,1.17308,-1.55583,2.59121,3.80001,6.01672,8.23275,11.52564,14.37683,17.79893,18.33012,15.52001,10.5411,5.00803,2.03417,1.92308,2.99001,5.07672,7.17484,10.34474,13.12882,16.372,16.85121,14.162,9.47308,4.3399,1.41308,75.7101,71.4812,68.1307,65.621,62.9228,62.1108,58.8108,57.7108,59.7108,65.721,76.0318,76.9199,266.4798,234.7952,207.7117,187.2799,129.6107,105.8272,41.8528,28.6318,84.6164,155.7999,316.795,282.8469,2.801,5.801,13.682,24.592,39.592,51.682,60.393,51.284,33.176,15.483,5.603,1.892,735.955,801.035,935.518,1089.11,1358.774,1637.484,2037.268,2106.387,1762.694,1272.428,872.637,707.154,557.364,573.165,638.154,715.046,855.847,1017.637,1198.836,1215.858,1052.955,837.165,664.165,544.461,2577.958,2185.516,1652.977,1135.053,68.769,-492.186,-1453.649,-1303.5,-149.12,1078.019,2999.875,2769.827,6526.489,10404.468,17022.084,23890.324,29056.273,31371.273,30322.826,25406.059,18937.004,12075.485,7437.489,5676.956,31517.459
OREGON,Clackam,Mt. Hood N.,Estacada,45.2094,-122.0567056,19.9,63.4081,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.620960933,4.2,1136152,2.1283,3.46075,5.25519,7.61172,11.62519,15.12519,19.48274,20.35274,16.95419,11.16174,3.99483,1.6283,-3.80414,-3.4727,-2.1517,-0.72314,1.81686,4.4283,7.45486,8.02242,5.87689,2.46241,-1.43723,-4.02823,-0.2017,0.72975,2.33419,4.32827,7.76174,10.91174,14.74075,15.49686,12.5883,7.73686,1.85383,-0.5917,-0.8317,-0.0017,1.55174,3.44583,6.72174,9.78174,13.4693,14.1883,11.4183,6.81586,1.2793,-1.1927,76.4756,73.2862,72.0964,69.5756,65.9511,64.1309,61.5756,60.9756,63.4756,69.1656,78.6402,77.3145,354.3688,313.6866,270.4763,247.6554,157.6973,123.7215,47.5556,31.9656,101.9623,186.1037,425.8103,362.0377,0,1.078,9.553,17.553,30.553,42,53,48.553,32.653,15.653,4.553,0,601.589,643.589,722.177,831.586,1054.83,1304.522,1676.319,1759.93,1457.277,1053.341,698.142,584.589,460.344,471.897,520.897,578.997,695.997,837.242,1033.142,1073.997,926.444,728.897,549.444,452.489,3543.688,3106.693,2408.621,1949.965,629.831,-22.785,-1167.444,-1185.486,40.04,1375.801,4121.514,3620.377,10207.741,14450.219,20598.238,26536.117,30581.299,32200.926,31500.699,27666.119,22236.258,16094.665,11227.412,9137.518,20935.553
OREGON,Clackam,Mt. Hood N.,Estacada,45.20880278,-121.9870333,23.4,71.72097,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.999695415,3.6,1136156,2.70243,4.1643,6.31977,8.796,12.77377,16.2019,20.51404,21.34003,17.93292,12.0278,4.79217,2.1602,-3.31944,-2.9838,-1.5598,-0.05869,2.48806,5.09695,7.96544,8.40534,6.21971,2.83646,-0.8838,-3.56055,0.32843,1.34918,3.21455,5.30515,8.72404,11.82891,15.57141,16.24629,13.31918,8.40806,2.55593,-0.08492,-0.30157,0.59243,2.38217,4.37003,7.6318,10.65217,14.2403,14.87406,12.08131,7.43406,1.95918,-0.6938,76.3325,72.6888,70.7538,68.2138,64.8102,63.2488,60.4102,59.6538,62.025,67.799,77.9199,77.3082,322.701,286.6258,244.2494,222.4117,141.9208,113.2368,42.924,28.4427,93.248,171.7497,386.739,332.3583,0,5.466,11.578,20.014,32.014,42.223,52.837,49.755,35.481,18.755,6.466,0,624.947,672.896,769.032,890.62,1126.355,1386.105,1768.44,1846.491,1528.918,1102.544,733.859,606.449,477.486,489.597,544.272,607.672,730.459,877.534,1069.571,1102.236,948.997,748.16,572.16,469.197,3227.01,2713.203,2083.583,1623.688,426.764,-134.324,-1208.706,-1257.982,-131.937,1136.088,3673.403,3323.583,12004.075,16210.648,21755.855,26565.979,29344.393,30364.174,29899.053,27280.676,23051.266,17721.125,13107.684,10756.904,23226.514
OREGON,Clackam,Mt. Hood N.,Zigzag,45.20816389,-121.9173667,25.2,69.01974,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.080664743,4.1,1136160,2.03114,3.42531,5.48376,7.94328,11.97858,15.50382,19.8943,20.73424,17.2643,11.38477,4.07013,1.53096,-3.92851,-3.60839,-2.17356,-0.68422,1.87584,4.52578,7.50161,7.99203,5.76732,2.36732,-1.47833,-4.15851,-0.30369,0.65578,2.46483,4.5443,7.99965,11.17953,15.01007,15.71518,12.73518,7.83571,1.88596,-0.70375,-0.94362,-0.08428,1.66006,3.62953,6.92953,10.01484,13.7006,14.36578,11.51584,6.88102,1.29596,-1.30381,76.4452,72.9007,71.3578,68.7041,65.1047,63.4589,60.7047,60.0054,62.4577,68.2054,78.206,77.2458,324.0002,289.4996,241.8835,219.0252,135.3861,109.3707,40.6618,26.51,90.2659,168.576,389.5393,334.552,0,0.006,5.529,12.993,25.993,37.993,46.523,37.504,21.04,7.523,1.529,0,596.839,640.315,728.75,844.167,1072.126,1328,1705.953,1784.935,1471.512,1060.214,699.792,579.839,456.357,467.369,520.375,580.315,698.792,843.268,1036.268,1071.786,919.839,723.833,547.375,448.357,3240.002,2894.834,2247.424,1800.453,548.069,-46.092,-1035.586,-897.508,271.471,1452.556,3849.511,3345.52,3458.092,6569.958,12061.439,19457.459,25516.137,28427.404,27308.789,21382.213,14195.728,7925.157,4160.91,2787.186,21292.514
OREGON,Clackam,Mt. Hood N.,Bear Sprin,45.20838333,-121.8476972,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.04322727,3.2,1136164,3.19978,4.86966,7.64614,10.36844,14.36227,17.77711,22.07336,22.81481,19.29481,13.19106,5.70494,2.58748,-3.05009,-2.70627,-1.06022,0.57978,3.18978,5.84361,8.52616,8.76858,6.43628,3.04858,-0.49009,-3.33009,0.73748,1.88591,4.21481,6.51098,9.96239,13.07723,16.73591,17.27736,14.22736,9.19361,3.26506,0.25748,0.07748,1.08361,3.29723,5.47723,8.77723,11.81348,15.30361,15.79361,12.86748,8.12361,2.60978,-0.36252,75.6383,71.4625,68.363,65.7013,62.6242,61.377,58.3013,57.2867,59.3638,65.3013,76.2484,76.7383,267.5861,235.1486,191.4594,171.5109,108.3034,92.5405,32.363,20.463,75.7787,147.3562,312.202,278.7353,1,3.23,9.133,18.987,33.133,45.987,54.745,45.12,27.12,11.363,2.987,0,643.495,699.483,824.998,967.991,1224.348,1504.723,1904.953,1971.098,1621.736,1162.616,771.628,621.495,487.12,500.12,564.495,636.495,767.483,924.241,1111.483,1129.725,963.266,759.737,588.737,477.12,2644.861,2261.055,1631.477,1145.484,55.917,-454.22,-1373.475,-1194.1,-55.822,1121.325,3032.395,2787.353,4885.5,8486.242,14797.903,21970.936,27672.66,30219.104,29222.996,23637.602,16807.41,10133.654,5698.938,4082.683,26003.596
OREGON,Clackam,Mt. Hood N.,Bear Sprin,45.20675833,-121.7780528,16.8,80.07812,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.17860619,3.9,1136168,1.81828,3.29506,5.72528,8.36122,12.44471,16.06528,20.49444,21.27794,17.65794,11.67608,4.11156,1.28235,-4.33867,-3.98867,-2.37623,-0.79114,1.82828,4.56319,7.51642,7.91456,5.52514,2.06456,-1.77216,-4.58867,-0.59765,0.42319,2.53342,4.75342,8.26201,11.53342,15.38015,16.01422,12.88015,7.88828,1.79563,-1.02274,-1.25274,-0.33681,1.67749,3.78749,7.13692,10.31749,14.01015,14.59828,11.59479,6.87235,1.1697,-1.64358,75.7,72.1407,69.8305,67.1247,63.7814,62.1247,59.3407,58.5407,60.8305,66.5407,77.0465,76.6425,278.8133,246.5469,199.0841,175.862,105.1839,91.6862,32.5119,20.1628,74.6888,147.3038,328.8224,294.134,0,0,8,17,30,43,53,46,29,13,3,0,583.863,629.372,732.642,856.886,1091.422,1359.665,1746.608,1819.099,1485.422,1064.049,695.107,566.27,442.27,454.186,512.27,575.863,696.456,845.456,1037.456,1065.863,904.27,708.27,535.921,434.186,2788.133,2465.469,1742.841,1248.62,121.839,-373.138,-1317.881,-1224.372,-123.112,1070.038,3198.224,2941.34,7635.034,11586.762,17784.682,24324.742,29193.754,31324.844,30428.652,25734.842,19595.479,13237.104,8577.968,6686.079,21642.107
OREGON,Wasco,Mt. Hood N.,Bear Sprin,45.20599167,-121.7083917,32.6,235.939,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.945503252,4.2,1136172,1.22701,2.63156,4.97183,7.60864,11.73837,15.44094,19.91094,20.69183,17.0141,11.09702,3.49156,0.6982,-4.93749,-4.55749,-2.91865,-1.34068,1.29932,4.08932,7.16478,7.63908,5.19024,1.63797,-2.3378,-5.18638,-1.19068,-0.19383,1.85959,4.0861,7.62613,10.9684,14.89071,15.55159,12.35501,7.3659,1.19586,-1.60953,-1.84953,-0.95299,1.03159,3.1384,6.51956,9.76956,13.54271,14.16617,11.10701,6.3682,0.57701,-2.23837,75.52,72.3207,70.4519,67.5576,64.1404,62.4315,59.7546,59.1658,61.5519,66.9431,77.2153,76.4193,287.6466,252.0744,204.0422,179.5649,105.1651,93.3448,33.2749,20.4092,76.2017,149.9631,337.951,303.0035,0,0,7.858,15.858,28,40,50.969,45.969,29.942,13.969,3,0,559.139,601.908,698.478,818.017,1045.59,1309.271,1692.84,1765.844,1434.732,1026.366,665.793,542.254,422.454,435.342,492.339,553.139,670.881,817.793,1012.908,1046.224,883.342,687.342,514.2,414.566,2876.466,2520.744,1796.833,1319.918,183.651,-266.552,-1247.303,-1220.961,-136.255,1066.578,3289.51,3030.035,9307.528,13338.112,19210.156,24991.537,28960.129,30577.697,29867.895,26112.963,20822.242,14898.794,10269.811,8307.009,20163.014
OREGON,Wasco,Mt. Hood N.,Bear Sprin,45.20518333,-121.6387361,48.3,259.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.249999992,4,1136176,1.67016,3.23788,5.8991,8.69508,12.85333,16.58296,21.08296,21.79296,18.00121,11.93037,4.17825,1.09667,-4.77106,-4.35756,-2.62719,-0.97682,1.70667,4.52667,7.52106,7.89333,5.32984,1.72333,-2.15931,-5.06281,-0.85682,0.24365,2.53963,4.88349,8.46349,11.83349,15.74,16.31614,13.00577,7.91053,1.68053,-1.31719,-1.5437,-0.54984,1.63614,3.86,7.28,10.55963,14.30614,14.84402,11.67053,6.82704,1.01016,-1.97719,74.6137,71.065,68.5614,65.6265,62.3265,60.7577,58.0264,57.3402,59.5053,64.8879,75.4751,75.4789,238.781,207.5651,166.8424,143.3582,84.3492,78.4,26.0931,15.7842,63.0423,124.0545,275.8582,254.7582,0,0,9.349,18.211,32.037,44.349,55.349,49.349,32.349,15.211,4,0,572.984,621.333,732.894,864.63,1106.402,1386.963,1787.561,1854.386,1497.577,1065.455,689.37,553.947,427.772,441.772,502.947,567.984,690.333,843.508,1037.544,1064.158,891.772,691.561,520.772,418.561,2387.81,2075.651,1378.6,887.249,-149.653,-546.475,-1454.893,-1371.982,-340.052,769.001,2638.582,2547.582,9818.125,14009.436,20127.914,26105.041,30230.559,31928.914,31190.857,27277.164,21789.244,15635.21,10828.064,8779.358,21857.318
OREGON,Wasco,Mt. Hood N.,Bear Sprin,45.20433056,-121.5690944,44.5,99.99493,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.992403881,4,1136180,1.60583,3.20928,5.94669,8.81285,12.99795,16.76067,21.30067,21.98888,18.12491,12.02054,4.20325,1.02252,-4.94761,-4.48582,-2.72093,-1.04967,1.66583,4.51583,7.54418,7.92292,5.28742,1.60292,-2.32093,-5.25311,-0.96635,0.17762,2.53107,4.92722,8.53272,11.93722,15.88106,16.44596,13.06378,7.91491,1.63199,-1.43967,-1.66364,-0.63238,1.61378,3.88325,7.33325,10.64325,14.42378,14.9598,11.7098,6.81583,0.94252,-2.10695,74.2179,70.6782,68.1324,65.1384,61.8874,60.3053,57.5874,56.9656,59.0874,64.2542,74.8656,75.049,228.4323,195.9357,159.7972,134.4443,78.7662,74.0007,24.1311,14.7927,59.1622,115.337,261.2343,241.9667,0,0,9.332,18.729,32,45,56,50.332,33,15.603,4,0,568.563,618.292,732.418,867.033,1111.709,1396.325,1804.054,1869.941,1503.378,1066.146,686.689,549.344,422.344,437.344,499.344,565.073,688.292,842.689,1039.292,1066.563,889.344,685.344,514.344,412.616,2284.323,1959.357,1308.695,782.58,-204.338,-609.993,-1494.689,-1412.351,-398.378,669.684,2492.343,2419.667,9920.55,14133.05,20299.621,26321.922,30485.199,32201.371,31447.016,27490.609,21946.287,15786.202,10933.021,8863.098,21988.91
OREGON,Wasco,Mt. Hood N.,Barlow,45.20343889,-121.4994417,38.7,80.92328,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.122645206,3.5,1136184,2.28884,4.09727,7.23193,10.29036,14.51036,18.25469,22.80627,23.42193,19.44193,13.1646,5.19727,1.64151,-4.58691,-4.06691,-2.18849,-0.42849,2.33993,5.21151,8.14151,8.40418,5.64309,1.86576,-1.93582,-4.93691,-0.40958,0.87884,3.51727,6.0646,9.7146,13.1146,17.03052,17.50618,14.00618,8.70993,2.38884,-0.93849,-1.13958,0.02042,2.52618,4.9346,8.42569,11.7346,15.47618,15.91727,12.54618,7.51884,1.63151,-1.63849,73.1484,69.3891,66.1,62.9424,60,58.6158,55.7267,55.0267,57,62.0316,73,74.1891,194.9604,165.6179,134.8054,110.9331,66.6382,63.5382,20.0533,12.3424,50.0415,97.1373,219.1427,206.4762,0,2.499,10,19.842,34.842,48,58.299,50.299,31.299,14.142,3.842,0,592.467,650.576,785.418,938.884,1203.884,1508.46,1940.785,2000.193,1598.618,1125.151,725.309,569.576,433.842,451.733,519.576,591.576,722.418,884.576,1082.418,1102.418,911.576,698.733,529.576,422.733,1949.604,1586.195,1038.054,514.064,-413.727,-804.618,-1606.749,-1435.858,-438.568,532.981,2076.161,2064.762,7745.754,11760.795,18044.812,24675.119,29611.832,31759.975,30854.988,26099.736,19894.158,13427.949,8703.733,6789.476,24553.666
OREGON,Wasco,Mt. Hood N.,Barlow,45.2025,-121.4297944,27.5,91.39287,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.046846105,2.6,1136188,3.81674,6.03902,9.99133,13.43363,17.71363,21.39351,25.93148,26.42351,22.24145,15.61123,7.34905,3.04674,-3.63554,-3.03541,-0.93336,1.01674,3.89677,6.7989,9.48459,9.48661,6.49231,2.57231,-0.93554,-4.07554,0.87674,2.46674,5.68905,8.54133,12.27133,15.64133,19.44917,19.7512,16.03699,10.47677,4.08677,0.23674,0.09459,1.50674,4.52905,7.22917,10.80917,14.1012,17.70905,17.95905,14.36689,9.09677,3.20677,-0.50541,71.6203,66.8784,62.2782,58.9987,56.4772,55.5782,52.3987,51.4772,53.0569,57.8987,69.6985,72.5987,133.2299,111.4745,86.9963,69.6203,46.1311,45.3323,13.8772,8.6988,33.4326,66.0652,144.6637,141.7083,2,5,13.797,26,42,55.013,65.003,55.797,35,16,5,0,650.231,729.231,914.664,1112.689,1427.133,1776.351,2259.16,2301.576,1821.915,1267.461,817.446,621.228,466.218,488.013,570.218,657.231,806.446,987.661,1185.446,1185.649,967.015,734.218,570.216,451.215,1270.299,974.745,442.255,-83.797,-840.689,-1197.052,-1876.308,-1642.72,-715.674,164.652,1296.637,1417.083,7627.932,11628.163,17911.27,24562.527,29533.541,31699.299,30779.34,25993.869,19767.932,13291.176,8584.637,6685.13,30664.885
OREGON,Tillamo,Siuslaw N.F,Hebo,45.25870278,-123.9387972,40.6,91.26928,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.250000039,0.4,1138044,9.68402,11.00283,12.44754,13.99572,16.38579,18.25108,20.51765,21.32765,20.44819,16.54171,11.68283,9.11101,2.43579,2.67229,3.33229,4.35868,6.36637,8.35877,9.83175,9.96583,8.72054,6.19406,4.22229,1.96229,6.82931,7.72052,8.85642,10.1998,12.43868,14.35348,16.30765,16.85054,15.82877,12.46229,8.74052,6.29581,6.06171,6.84171,7.89052,9.1822,11.38108,13.30637,15.17765,15.65054,14.58757,11.37108,7.95341,5.53869,73.4831,70.2529,68.1178,66.924,66.4119,67.136,65.412,63.8,62.5529,65.4529,73.2119,73.6649,343.4376,290.655,264.625,201.4006,125.4587,96.8466,41.3408,31.7769,96.2883,199.4544,379.4553,355.433,4.459,8.749,16.919,27.798,40.98,50.219,54.389,45.848,31.258,15.328,6.629,3.459,989.637,1052.108,1136.819,1243.989,1443.108,1635.108,1853.525,1918.525,1797.518,1445.469,1127.229,953.877,727.525,739.814,775.175,833.525,958.765,1098.646,1213.703,1224.823,1125.583,947.294,825.525,703.175,3296.135,2661.568,2121.768,1180.058,-15.778,-538.117,-1272.647,-1103.528,25.153,1519.371,3595.688,3447.089,5379.731,9098.966,15368.834,22355.479,27790.146,30240.773,29228.947,24019.4,17315.732,10733.996,6277.423,4634.211,37993.879
OREGON,Tillamo,Siuslaw N.F,Hebo,45.25925556,-123.8690639,38.9,42.09192,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.933012691,0.6,1138048,9.28019,10.58864,12.05218,13.68019,16.18208,18.11027,20.52604,21.33604,20.28027,16.25071,11.28019,8.72174,2.11872,2.37363,3.06027,4.08872,6.14415,8.1657,9.72759,9.88914,8.59759,5.99958,3.93518,1.66105,6.46174,7.35252,8.50916,9.90328,12.22518,14.19181,16.26759,16.82759,15.6757,12.21105,8.38562,5.93562,5.70328,6.48407,7.55916,8.88562,11.16518,13.14181,15.12759,15.61759,14.44061,11.12769,7.60974,5.19562,73.6897,70.6231,68.4568,67.0664,66.3,66.9233,65.1078,63.5078,62.7155,65.7155,73.4155,73.9233,348.7349,295.7005,266.5955,202.5679,123.9241,95.7241,40.5646,31.3388,96.2042,200.7714,384.7944,363.6598,10.431,15.431,23.94,33.431,44.767,52.922,58,54.197,41.861,25.706,13.94,8.431,964.672,1025.596,1110.105,1219.363,1422.672,1618.027,1848.604,1915.604,1780.26,1421.338,1100.751,930.57,711.268,724.525,760.525,817.958,944.113,1084.113,1204.992,1218.147,1116.914,934.501,808.604,688.346,3164.001,2524.949,1923.829,1022.763,-148.525,-630.406,-1392.354,-1366.726,-293.791,1210.821,3429.758,3375.25,11859.102,16202.938,22090.795,27450.086,30771.422,32010.443,31449.123,28350.281,23553.549,17787.156,12884.475,10698.049,37126.762
OREGON,Tillamo,Siuslaw N.F,Hebo,45.26023056,-123.7296083,47.2,80.55351,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.17197048,0.8,1138056,8.6692,10.01521,11.63189,13.4392,16.17992,18.24256,20.97193,21.77852,20.34857,15.98785,10.73055,8.09127,1.61256,1.90256,2.68256,3.75598,5.89463,7.97861,9.69457,9.85664,8.45799,5.69592,3.51256,1.18256,5.88785,6.81785,8.1066,9.62525,12.12857,14.19861,16.53058,17.08058,15.66328,11.93256,7.88785,5.36992,5.14391,5.95992,7.1592,8.59992,11.03857,13.11256,15.33592,15.82058,14.40328,10.84256,7.12525,4.63992,73.9,70.7865,68.5125,66.6865,65.5606,66.1,63.9,62.4,62.1606,65.4865,73.7865,74.3,339.2245,288.6168,256.7165,194.3887,113.6278,88.2412,35.0471,27.7471,87.7879,190.7565,373.8653,360.5249,5.865,10,18,28.606,42,51.865,57.399,49.606,34.471,17.865,8,4.606,927.328,989.121,1079.996,1196.996,1413.857,1618.861,1880.193,1947.193,1778.722,1395.861,1064.121,894.328,685.799,700.457,740.457,798.799,927.799,1070.592,1202.457,1215.664,1106.404,915.063,785.457,664.799,3210.423,2606.168,2009.165,1085.72,-165.722,-673.545,-1428.888,-1260.301,-156.245,1353.743,3498.653,3462.476,7308.325,11252.529,17490.326,24188.455,29227.312,31410.641,30505.633,25646.904,19358.643,12910.025,8252.936,6381.636,36257.539
